Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,Location_ID
-31.860278,18.6875,2012-11-13,28.333,262.7,10.0,27
-25.73411,27.21422,2012-11-13,10.506,53.2,18.0,124
-22.43772222,31.07805556,2012-11-13,64.149,250.3,13.0,160
-29.380556,30.2775,2012-11-13,23.178,83.3,10.0,58
-26.970278,27.211111,2012-11-13,147.225,669.0,102.0,111
-26.880278,26.965,2012-11-13,270.018,875.0,149.0,113
-26.98472222,26.63227778,2012-11-13,266.332,1261.0,18.0,110
-32.595833,19.009444,2012-11-13,6.556,84.1,10.0,25
-25.45963889,28.26430556,2012-11-13,176.192,652.0,82.0,130
-25.81048333,27.90955222,2012-11-14,151.856,559.0,10.0,123
-27.3,28.586944,2012-11-14,54.227,182.8,10.0,103
-33.31388889,19.07472222,2012-11-14,11.676,199.3,15.0,20
-27.5275,30.858056,2012-11-15,29.042,83.1,10.0,95
-26.45,28.085833,2012-11-19,101.605,605.0,183.0,119
-28.116667,26.725278,2012-11-19,204.0,1395.5,11.0,85
-29.160278,26.573333,2012-11-19,128.0,297.0,42.0,62
-27.01011111,26.69808333,2012-11-20,162.142,724.0,110.0,108
-24.183889,30.823889,2012-11-20,159.638,356.7,10.0,148
-25.127778,27.628889,2012-11-20,171.539,682.0,166.0,137
-25.20639,27.558,2012-11-20,126.397,673.0,15.0,135
-26.861111,28.884722,2012-11-20,185.99,691.0,106.0,114
-26.648056,27.089444,2012-11-20,259.672,690.0,18.0,116
-26.970278,27.211111,2012-11-20,146.722,655.0,165.0,111
-26.880278,26.965,2012-11-20,259.948,799.0,149.0,113
-26.98472222,26.63227778,2012-11-20,194.649,974.0,18.0,110
-34.031944,22.053333,2012-11-20,11.906,337.4,10.0,7
-34.039722,22.133333,2012-11-20,31.668,349.7,10.0,6
-28.747778,31.745833,2012-11-21,84.012,417.0,10.0,73
-28.141944,26.417778,2012-11-21,203.644,505.0,43.0,83
-30.27402,30.69602,2012-10-10,47.475,350.8,14.0,46
-29.160278,26.573333,2012-11-21,177.0,496.0,42.0,62
-30.570833,29.150556,2012-11-21,24.329,113.3,13.0,41
-31.104278,29.399722,2012-11-21,68.172,160.2,10.0,33
-34.02861,22.22222,2012-11-21,29.72,415.0,10.0,8
-29.140556,31.391944,2012-11-22,69.782,198.3,15.0,63
-28.75,30.442778,2012-11-22,74.044,157.8,10.0,72
-27.671111,27.236944,2012-11-22,157.433,375.0,101.0,92
-30.568333,29.422778,2012-11-22,55.454,135.2,65.0,42
-31.031389,28.883333,2012-11-22,55.745,129.2,10.0,34
-30.86013889,29.07125,2012-11-22,70.585,150.3,10.0,36
-30.77586667,29.03221667,2012-11-22,70.837,152.4,10.0,38
-25.99136,27.84208,2012-11-26,88.421,332.6,14.0,122
-26.73806,27.59194,2012-11-26,120.904,600.0,134.0,115
-26.45,28.085833,2012-11-26,91.436,522.0,182.0,119
-33.818056,19.694722,2012-11-26,15.408,253.6,10.0,14
-34.065833,20.404167,2012-11-27,119.519,1462.0,10.0,5
-28.404444,30.013056,2012-11-27,40.495,121.8,13.0,79
-26.861111,28.884722,2012-11-27,59.199,308.8,106.0,114
-27.3,28.586944,2012-11-27,130.178,304.4,10.0,103
-29.042222,24.6,2012-11-27,133.0,451.0,10.0,64
-33.501667,21.624167,2012-11-27,70.15,316.0,46.0,17
-34.075556,20.145556,2012-11-27,27.149,866.0,10.0,4
-25.45963889,28.26430556,2012-11-27,144.264,538.0,10.0,130
-28.338333,31.373611,2012-11-27,117.297,305.6,172.0,81
-28.068333,31.55,2012-11-27,56.367,183.0,13.0,86
-25.57877778,29.12747222,2012-11-27,55.582,271.0,10.0,127
-27.01011111,26.69808333,2012-11-28,151.914,683.0,165.0,108
-25.81048333,27.90955222,2012-11-28,223.246,518.0,10.0,123
-26.648056,27.089444,2012-11-28,240.197,675.0,16.0,116
-26.970278,27.211111,2012-11-28,155.435,646.0,174.0,111
-26.880278,26.965,2012-11-28,261.679,826.0,149.0,113
-27.802778,28.768333,2012-11-28,89.201,224.4,87.0,91
-26.98472222,26.63227778,2012-11-28,243.105,1130.0,18.0,110
-34.405833,19.600556,2012-11-28,48.867,1229.0,10.0,0
-25.73411,27.21422,2012-11-29,20.393,51.0,10.0,124
-34.329722,18.990278,2012-11-29,8.397,169.5,16.0,1
-29.987778,29.851667,2012-12-03,33.112,101.0,13.0,49
-29.744167,29.905833,2012-12-03,25.979,66.6,10.0,53
-26.970278,27.211111,2012-12-03,140.44,617.0,87.0,111
-26.45,28.085833,2012-12-03,120.546,600.0,182.0,119
-33.31388889,19.07472222,2012-12-03,29.01,249.2,24.0,20
-25.127778,27.628889,2012-12-04,189.463,647.0,166.0,137
-25.20639,27.558,2012-12-04,127.617,618.0,81.0,135
-30.733889,29.828333,2012-12-04,19.139,90.2,22.0,39
-26.861111,28.884722,2012-12-04,101.523,413.0,164.0,114
-27.02314,28.59389,2012-12-04,110.95,404.5,140.0,107
-27.671111,27.236944,2012-12-04,164.522,373.0,16.0,92
-28.69485,28.23487,2012-12-04,170.231,341.4,22.0,76
-29.615556,27.065278,2012-12-04,65.538,186.4,22.0,57
-34.092222,21.295278,2012-12-04,22.312,313.0,10.0,3
-27.01011111,26.69808333,2012-12-05,144.328,682.0,90.0,108
-30.398056,30.601944,2012-12-05,39.721,202.3,10.0,44
-26.648056,27.089444,2012-12-05,255.649,675.0,18.0,116
-26.880278,26.965,2012-12-05,264.509,850.5,149.0,113
-27.3,28.586944,2012-12-05,69.334,206.2,20.0,103
-26.98472222,26.63227778,2012-12-05,252.405,1086.0,18.0,110
-30.336111,27.359444,2012-12-05,46.096,122.1,41.0,45
-28.768056,20.720556,2012-12-05,147.535,392.0,31.0,70
-34.039722,22.133333,2012-12-05,16.451,282.7,11.0,6
-32.595833,19.009444,2012-12-05,5.0,74.2,10.0,25
-31.860278,18.6875,2012-12-06,30.369,340.0,10.0,27
-30.830556,26.921389,2012-12-06,105.309,249.3,115.0,37
-26.98472222,26.63227778,2012-12-06,260.0,1165.0,18.0,110
-31.000833,26.353056,2012-12-06,196.355,713.0,10.0,35
-30.679722,26.7125,2012-12-06,53.137,138.1,94.0,40
-33.501667,21.624167,2012-12-06,27.209,184.1,41.0,17
-29.803611,30.516111,2012-12-06,58.706,231.5,10.0,50
-28.96362,19.15486,2012-12-08,144.279,502.0,10.0,67
-25.99136,27.84208,2012-12-10,87.029,302.3,10.0,122
-29.380556,30.2775,2012-12-10,25.539,87.4,15.0,58
-26.73806,27.59194,2012-12-10,134.759,586.0,134.0,115
-26.45,28.085833,2012-12-10,130.701,609.0,182.0,119
-27.671111,27.236944,2012-12-10,179.0,348.0,28.0,92
-30.86013889,29.07125,2012-12-10,48.907,111.0,10.0,36
-31.104278,29.399722,2012-12-10,69.341,158.8,10.0,33
-27.01011111,26.69808333,2012-12-11,145.375,657.0,140.0,108
-26.861111,28.884722,2012-12-11,118.898,444.0,164.0,114
-26.970278,27.211111,2012-12-11,126.213,576.0,87.0,111
-26.880278,26.965,2012-12-11,242.422,747.0,149.0,113
-26.98472222,26.63227778,2012-12-11,61.79,439.0,18.0,110
-30.77586667,29.03221667,2012-12-11,50.015,127.1,23.0,38
-25.45963889,28.26430556,2012-12-11,151.898,596.0,10.0,130
-25.81048333,27.90955222,2012-12-12,114.851,448.0,10.0,123
-27.5275,30.858056,2012-12-12,24.5535,89.35,20.0,95
-28.141944,26.417778,2012-12-12,211.008,530.0,79.0,83
-30.568333,29.422778,2012-12-12,55.221,130.8,10.0,42
-31.031389,28.883333,2012-12-12,30.845,80.0,10.0,34
-30.570833,29.150556,2012-12-12,41.467,96.7,10.0,41
-27.937778,31.209444,2012-12-13,36.934,177.8,16.0,88
-27.671111,27.236944,2012-12-13,147.978,340.2,28.0,92
-22.43772222,31.07805556,2012-12-14,43.63,148.0,10.0,160
-28.96362,19.15486,2012-12-15,126.837,436.0,10.0,67
-28.735556,29.820556,2012-12-17,40.459,112.7,15.0,74
-25.127778,27.628889,2012-12-18,178.325,600.0,166.0,137
-25.20639,27.558,2012-12-18,133.162,622.0,16.0,135
-26.45,28.085833,2012-12-18,102.285,610.0,182.0,119
-29.1825,23.575556,2012-12-18,110.627,345.5,10.0,59
-33.501667,21.624167,2012-12-18,147.766,748.0,10.0,17
-27.01011111,26.69808333,2012-12-19,138.0,626.0,122.0,108
-28.404444,30.013056,2012-12-19,47.33,174.6,17.0,79
-26.861111,28.884722,2012-12-19,96.573,527.0,164.0,114
-26.648056,27.089444,2012-12-19,233.927,640.0,25.0,116
-26.970278,27.211111,2012-12-19,113.563,551.0,151.0,111
-26.880278,26.965,2012-12-19,212.34,725.0,149.0,113
-26.98472222,26.63227778,2012-12-19,209.072,930.0,18.0,110
-28.768056,20.720556,2012-12-19,103.52,397.0,16.0,70
-28.75,30.442778,2012-12-20,51.88,143.9,15.0,72
-29.161667,30.629722,2012-12-20,37.154,113.4,10.0,61
-28.96362,19.15486,2012-12-22,116.539,350.5,10.0,67
-28.96362,19.15486,2012-12-29,112.838,420.0,10.0,67
-25.14944444,31.94055556,2013-01-01,47.674,175.5,10.0,136
-25.127778,27.628889,2013-01-02,157.513,566.0,166.0,137
-25.99136,27.84208,2013-01-02,71.658,227.9,15.0,122
-25.20639,27.558,2013-01-02,114.391,623.0,102.0,135
-28.96362,19.15486,2013-01-02,137.988,313.3,10.0,67
-25.81048333,27.90955222,2013-01-03,109.029,450.0,10.0,123
-26.73806,27.59194,2013-01-03,108.105,555.0,134.0,115
-27.671111,27.236944,2013-01-03,132.261,325.9,36.0,92
-25.45963889,28.26430556,2013-01-03,149.031,601.0,10.0,130
-27.01011111,26.69808333,2013-01-04,132.739,604.0,35.0,108
-26.648056,27.089444,2013-01-04,229.591,672.0,19.0,116
-26.970278,27.211111,2013-01-04,129.967,576.0,151.0,111
-26.880278,26.965,2013-01-04,200.338,724.0,149.0,113
-26.98472222,26.63227778,2013-01-04,213.707,724.0,18.0,110
-28.96362,19.15486,2013-01-05,126.61,437.0,12.0,67
-25.99136,27.84208,2013-01-07,75.492,338.3,11.0,122
-28.747778,31.745833,2013-01-07,89.859,348.04,10.0,73
-29.744167,29.905833,2013-01-07,31.847,80.1,14.0,53
-26.45,28.085833,2013-01-07,120.102,545.0,182.0,119
-28.768056,20.720556,2013-01-07,121.212,421.0,31.0,70
-27.01011111,26.69808333,2013-01-08,128.578,572.0,48.0,108
-26.861111,28.884722,2013-01-08,91.115,291.0,108.0,114
-26.648056,27.089444,2013-01-08,216.09,660.0,15.0,116
-26.970278,27.211111,2013-01-08,119.786,541.0,24.0,111
-26.880278,26.965,2013-01-08,214.564,635.5,193.0,113
-26.98472222,26.63227778,2013-01-08,191.704,713.0,18.0,110
-29.160278,26.573333,2013-01-08,111.41,324.9,42.0,62
-28.883333,27.89,2013-01-08,50.275,156.9,39.0,68
-25.45963889,28.26430556,2013-01-08,172.583,694.0,10.0,130
-25.81048333,27.90955222,2013-01-09,126.248,514.0,10.0,123
-29.744167,29.905833,2013-01-09,30.3,61.4,5.0,53
-30.398056,30.601944,2013-01-09,49.043,265.4,10.0,44
-30.27402,30.69602,2013-01-09,112.142,552.0,10.0,46
-27.02314,28.59389,2013-01-09,80.905,211.8,29.0,107
-27.3,28.586944,2013-01-09,60.57,163.0,16.0,103
-30.830556,26.921389,2013-01-10,84.988,203.2,34.0,37
-30.733889,29.828333,2013-01-10,28.4,101.3,26.0,39
-29.042222,24.6,2013-01-10,118.684,443.0,10.0,64
-30.679722,26.7125,2013-01-10,72.954,166.6,27.0,40
-30.336111,27.359444,2013-01-10,56.867,160.1,10.0,45
-31.000833,26.353056,2013-01-11,287.377,711.0,10.0,35
-30.534167,24.961944,2013-01-11,336.385,1081.0,60.0,43
-29.803611,30.516111,2013-01-11,44.292,240.1,45.0,50
-29.140556,31.391944,2013-01-13,184.172,342.4,10.0,63
-33.818056,19.694722,2013-01-14,8.512,155.9,19.0,14
-27.01011111,26.69808333,2013-01-15,126.311,599.0,152.0,108
-34.065833,20.404167,2013-01-15,75.408,1235.0,17.0,5
-25.20639,27.558,2013-01-15,145.953,620.0,141.0,135
-28.747778,31.745833,2013-01-15,57.165,258.3,15.0,73
-26.648056,27.089444,2013-01-15,248.602,677.0,16.0,116
-26.970278,27.211111,2013-01-15,117.549,563.0,162.0,111
-26.880278,26.965,2013-01-15,172.818,669.0,193.0,113
-26.98472222,26.63227778,2013-01-15,224.545,901.0,18.0,110
-30.568333,29.422778,2013-01-15,64.8,135.1,15.0,42
-30.570833,29.150556,2013-01-15,55.774,117.6,10.0,41
-31.104278,29.399722,2013-01-15,91.7,201.7,10.0,33
-34.075556,20.145556,2013-01-15,29.778,429.0,14.0,4
-29.140556,31.391944,2013-01-16,25.29,190.5,16.0,63
-26.45,28.085833,2013-01-16,126.802,580.0,182.0,119
-27.802778,28.768333,2013-01-16,54.552,150.1,10.0,91
-28.768056,20.720556,2013-01-16,109.754,398.0,44.0,70
-31.031389,28.883333,2013-01-16,47.409,112.3,15.0,34
-30.86013889,29.07125,2013-01-16,61.974,133.1,10.0,36
-30.77586667,29.03221667,2013-01-16,62.062,129.2,19.0,38
-33.501667,21.624167,2013-01-16,117.415,497.0,46.0,17
-34.405833,19.600556,2013-01-16,60.663,1491.0,17.0,0
-28.801278,31.955389,2013-01-17,61.816,300.2,10.0,69
-28.75,30.442778,2013-01-17,49.164,150.6,26.0,72
-29.161667,30.629722,2013-01-17,34.867,129.0,10.0,61
-26.861111,28.884722,2013-01-17,70.449,255.1,24.0,114
-34.329722,18.990278,2013-01-17,5.0,146.6,10.0,1
-25.99136,27.84208,2013-01-21,80.721,330.8,39.0,122
-26.73806,27.59194,2013-01-21,110.982,543.0,81.0,115
-26.45,28.085833,2013-01-21,91.258,474.0,52.0,119
-27.01011111,26.69808333,2013-01-22,110.686,609.0,173.0,108
-28.747778,31.745833,2013-01-22,30.713,165.2,11.0,73
-26.861111,28.884722,2013-01-22,102.92,409.0,51.0,114
-26.648056,27.089444,2013-01-22,226.859,669.0,24.0,116
-26.970278,27.211111,2013-01-22,107.096,551.0,107.0,111
-26.880278,26.965,2013-01-22,241.432,851.0,193.0,113
-26.98472222,26.63227778,2013-01-22,96.278,352.1,18.0,110
-34.031944,22.053333,2013-01-22,24.47,399.0,20.0,7
-34.039722,22.133333,2013-01-22,24.679,284.4,13.0,6
-25.45963889,28.26430556,2013-01-22,146.552,538.0,10.0,130
-28.338333,31.373611,2013-01-22,85.624,243.0,26.0,81
-28.068333,31.55,2013-01-22,44.85,158.0,10.0,86
-25.81048333,27.90955222,2013-01-23,123.276,507.0,10.0,123
-29.744167,29.905833,2013-01-23,25.0,51.5,5.0,53
-28.141944,26.417778,2013-01-23,203.383,534.0,114.0,83
-30.336111,27.359444,2013-01-23,66.528,142.2,10.0,45
-24.058889,31.237222,2013-01-24,68.084,323.7,118.0,149
-27.671111,27.236944,2013-01-24,128.032,318.5,86.0,92
-29.758889,30.935278,2013-01-28,39.101,201.0,10.0,52
-30.398056,30.601944,2013-01-28,61.426,261.0,13.0,44
-30.27402,30.69602,2013-01-28,124.389,506.0,21.0,46
-26.45,28.085833,2013-01-28,118.388,597.0,52.0,119
-34.02861,22.22222,2013-01-28,27.604,349.6,10.0,8
-33.31388889,19.07472222,2013-01-28,22.61,182.3,64.0,20
-27.01011111,26.69808333,2013-01-29,129.674,602.0,52.0,108
-25.127778,27.628889,2013-01-29,176.38,568.0,166.0,137
-25.20639,27.558,2013-01-29,151.694,612.0,27.0,135
-28.735556,29.820556,2013-01-29,31.212,97.8,16.0,74
-26.861111,28.884722,2013-01-29,111.355,363.6,112.0,114
-26.98472222,26.63227778,2013-01-29,136.535,550.0,18.0,110
-29.380556,30.2775,2013-01-30,26.494,98.4,12.0,58
-26.648056,27.089444,2013-01-30,219.897,657.0,10.0,116
-29.042222,24.6,2013-01-30,130.729,475.0,19.0,64
-32.595833,19.009444,2013-01-30,12.801,94.2,16.0,25
-32.502778,19.535833,2013-02-01,21.075,141.5,11.0,26
-25.99136,27.84208,2013-02-04,96.784,420.0,21.0,122
-26.73806,27.59194,2013-02-04,103.939,538.0,81.0,115
-26.45,28.085833,2013-02-04,113.129,585.0,160.0,119
-23.281,30.54305556,2013-02-05,58.536,190.4,19.0,154
-25.14944444,31.94055556,2013-02-05,51.547,153.0,10.0,136
-26.861111,28.884722,2013-02-05,82.635,304.1,158.0,114
-27.671111,27.236944,2013-02-05,128.998,324.4,19.0,92
-29.160278,26.573333,2013-02-05,129.397,365.2,115.0,62
-34.031944,22.053333,2013-02-05,16.775,268.3,10.0,7
-25.45963889,28.26430556,2013-02-05,157.045,616.0,10.0,130
-27.01011111,26.69808333,2013-02-06,120.636,581.0,70.0,108
-25.81048333,27.90955222,2013-02-06,120.457,489.0,10.0,123
-29.744167,29.905833,2013-02-06,28.4,58.3,5.0,53
-27.02314,28.59389,2013-02-06,81.428,252.2,72.0,107
-26.648056,27.089444,2013-02-06,208.079,644.0,10.0,116
-26.970278,27.211111,2013-02-06,113.209,525.0,150.0,111
-27.3,28.586944,2013-02-06,63.221,175.7,33.0,103
-26.98472222,26.63227778,2013-02-06,209.011,806.0,18.0,110
-28.69485,28.23487,2013-02-06,116.609,254.5,41.0,76
-29.615556,27.065278,2013-02-06,84.7865,205.6,13.0,57
-28.883333,27.89,2013-02-06,63.556,160.4,24.0,68
-28.75,30.442778,2013-02-07,61.691,169.0,10.0,72
-29.161667,30.629722,2013-02-07,41.723,127.8,13.0,61
-30.679722,26.7125,2013-02-07,69.929,157.9,12.0,40
-30.336111,27.359444,2013-02-07,74.238,194.7,10.0,45
-29.160278,26.573333,2013-02-08,145.9,440.0,115.0,62
-31.000833,26.353056,2013-02-08,300.87,768.0,10.0,35
-28.96362,19.15486,2013-02-09,124.723,321.9,19.0,67
-23.281,30.54305556,2013-02-10,179.536,460.0,15.0,154
-24.058889,31.237222,2013-02-11,94.882,309.8,118.0,149
-26.970278,27.211111,2013-02-11,118.129,542.0,165.0,111
-26.45,28.085833,2013-02-11,111.144,587.0,160.0,119
-31.031389,28.883333,2013-02-11,36.901,87.5,10.0,34
-30.86013889,29.07125,2013-02-11,42.912,120.2,10.0,36
-30.77586667,29.03221667,2013-02-11,52.041,116.0,10.0,38
-33.818056,19.694722,2013-02-11,16.687,139.9,20.0,14
-27.01011111,26.69808333,2013-02-12,122.42,569.0,129.0,108
-34.065833,20.404167,2013-02-12,63.46,826.0,10.0,5
-25.127778,27.628889,2013-02-12,176.98,587.0,166.0,137
-25.20639,27.558,2013-02-12,158.185,639.0,80.0,135
-28.747778,31.745833,2013-02-12,81.286,355.7,10.0,73
-29.380556,30.2775,2013-02-12,17.707,80.7,19.0,58
-26.861111,28.884722,2013-02-12,97.388,306.2,45.0,114
-26.648056,27.089444,2013-02-12,226.605,668.0,11.0,116
-26.880278,26.965,2013-02-12,213.117,751.0,193.0,113
-26.98472222,26.63227778,2013-02-12,189.497,922.0,18.0,110
-29.042222,24.6,2013-02-12,96.976,227.45,10.0,64
-34.075556,20.145556,2013-02-12,22.404,220.2,10.0,4
-28.058889,30.373611,2013-02-12,47.662,182.1,51.0,87
-28.747778,31.745833,2013-02-13,16.564,180.8,10.0,73
-27.937778,31.209444,2013-02-13,36.388,205.4,10.0,88
-28.404444,30.013056,2013-02-13,37.377,131.7,10.0,79
-28.768056,20.720556,2013-02-13,134.229,295.5,10.0,70
-28.801278,31.955389,2013-02-14,87.287,368.9,10.0,69
-27.5275,30.858056,2013-02-14,25.724,96.0,12.0,95
-27.671111,27.236944,2013-02-14,119.883,316.2,20.0,92
-30.568333,29.422778,2013-02-14,70.632,146.7,18.0,42
-30.570833,29.150556,2013-02-14,38.988,92.5,10.0,41
-31.104278,29.399722,2013-02-14,80.991,188.2,12.0,33
-34.329722,18.990278,2013-02-14,18.671,126.6,10.0,1
-29.744167,29.905833,2013-02-16,27.651,71.2,10.0,53
-25.99136,27.84208,2013-02-18,94.374,375.0,44.0,122
-26.880278,26.965,2013-02-18,181.923,706.0,193.0,113
-27.01011111,26.69808333,2013-02-19,119.203,623.0,14.0,108
-30.733889,29.828333,2013-02-19,25.35,93.9,10.0,39
-26.648056,27.089444,2013-02-19,217.418,661.0,10.0,116
-26.970278,27.211111,2013-02-19,118.229,549.0,39.0,111
-26.98472222,26.63227778,2013-02-19,229.264,985.0,18.0,110
-25.45963889,28.26430556,2013-02-19,140.999,546.0,10.0,130
-28.068333,31.55,2013-02-19,51.232,199.4,10.0,86
-25.81048333,27.90955222,2013-02-20,116.797,502.0,10.0,123
-29.744167,29.905833,2013-02-20,26.2,51.5,5.0,53
-30.27402,30.69602,2013-02-20,95.97,494.0,17.0,46
-28.141944,26.417778,2013-02-20,182.423,446.0,144.0,83
-27.671111,27.236944,2013-02-21,137.887,353.5,33.0,92
-28.96362,19.15486,2013-02-23,110.929,316.4,18.0,67
-28.735556,29.820556,2013-02-25,36.051,99.0,11.0,74
-26.45,28.085833,2013-02-25,132.048,609.0,193.0,119
-33.501667,21.624167,2013-02-25,187.176,824.0,15.0,17
-33.31388889,19.07472222,2013-02-25,38.921,205.8,59.0,20
-27.01011111,26.69808333,2013-02-26,121.203,616.0,162.0,108
-22.935,28.004167,2013-02-26,39.612,155.0,27.0,156
-23.763056,27.908611,2013-02-26,5.0,66.3,13.0,152
-22.548889,28.898056,2013-02-26,100.183,381.0,12.0,159
-22.91028,29.61111,2013-02-26,72.22,195.7,10.0,157
-25.127778,27.628889,2013-02-26,165.13,584.0,166.0,137
-25.20639,27.558,2013-02-26,141.843,619.0,134.0,135
-25.73411,27.21422,2013-02-26,11.166,77.8,10.0,124
-26.861111,28.884722,2013-02-26,113.568,360.5,86.0,114
-26.648056,27.089444,2013-02-26,234.05,683.0,10.0,116
-26.970278,27.211111,2013-02-26,116.476,550.0,47.0,111
-26.880278,26.965,2013-02-26,215.676,791.0,193.0,113
-26.98472222,26.63227778,2013-02-26,208.076,1008.0,18.0,110
-27.602222,29.942778,2013-02-27,53.924,156.4,10.0,93
-32.595833,19.009444,2013-02-27,15.989,93.9,14.0,25
-33.08883333,19.21878333,2013-02-27,5.186,119.7,10.0,22
-32.94583,18.33667,2013-02-27,38.234,528.0,15.0,23
-34.092222,21.295278,2013-02-28,50.925,682.0,10.0,3
-25.99136,27.84208,2013-03-04,94.613,382.0,38.0,122
-26.73806,27.59194,2013-03-04,102.026,549.0,195.0,115
-26.45,28.085833,2013-03-04,108.27,583.0,193.0,119
-23.281,30.54305556,2013-03-05,146.793,412.0,10.0,154
-26.861111,28.884722,2013-03-05,132.535,421.0,121.0,114
-28.69485,28.23487,2013-03-05,138.411,303.5,29.0,76
-28.883333,27.89,2013-03-05,41.416,195.0,35.0,68
-25.45963889,28.26430556,2013-03-05,155.339,615.0,10.0,130
-27.01011111,26.69808333,2013-03-06,133.966,620.0,74.0,108
-25.81048333,27.90955222,2013-03-06,123.406,562.0,10.0,123
-29.744167,29.905833,2013-03-06,27.8,57.2,5.0,53
-26.648056,27.089444,2013-03-06,252.517,679.0,28.0,116
-26.970278,27.211111,2013-03-06,119.947,550.0,80.0,111
-26.880278,26.965,2013-03-06,202.128,695.0,193.0,113
-26.98472222,26.63227778,2013-03-06,246.869,1024.0,18.0,110
-29.160278,26.573333,2013-03-06,214.0,468.0,115.0,62
-29.615556,27.065278,2013-03-06,73.908,181.5,10.0,57
-34.031944,22.053333,2013-03-06,35.42,363.2,10.0,7
-34.039722,22.133333,2013-03-06,27.77,288.7,10.0,6
-30.830556,26.921389,2013-03-07,114.143,236.7,15.0,37
-28.75,30.442778,2013-03-07,70.242,184.3,25.0,72
-29.161667,30.629722,2013-03-07,45.58,133.3,10.0,61
-30.336111,27.359444,2013-03-07,60.662,193.6,15.0,45
-29.042222,24.6,2013-03-08,111.428,336.4,10.0,64
-31.000833,26.353056,2013-03-08,247.2,790.0,10.0,35
-30.679722,26.7125,2013-03-08,73.632,184.8,10.0,40
-28.735556,29.820556,2013-03-11,34.62,93.8,10.0,74
-26.970278,27.211111,2013-03-11,116.13,564.0,88.0,111
-26.45,28.085833,2013-03-11,124.029,594.0,52.0,119
-29.1825,23.575556,2013-03-11,86.0775,270.55,44.5,59
-33.818056,19.694722,2013-03-11,13.771,163.2,22.0,14
-27.01011111,26.69808333,2013-03-12,134.856,635.0,28.0,108
-34.065833,20.404167,2013-03-12,91.536,1192.0,10.0,5
-25.127778,27.628889,2013-03-12,187.192,613.0,166.0,137
-25.20639,27.558,2013-03-12,141.949,611.0,10.0,135
-28.747778,31.745833,2013-03-12,97.421,433.0,10.0,73
-28.404444,30.013056,2013-03-12,45.766,155.5,10.0,79
-29.380556,30.2775,2013-03-12,20.561,82.0,18.0,58
-26.861111,28.884722,2013-03-12,163.156,549.0,26.0,114
-26.648056,27.089444,2013-03-12,249.955,678.0,15.0,116
-26.880278,26.965,2013-03-12,249.455,822.0,193.0,113
-26.98472222,26.63227778,2013-03-12,220.724,996.0,18.0,110
-28.376944,24.303056,2013-03-12,194.809,1428.0,20.0,80
-34.075556,20.145556,2013-03-12,23.373,237.2,10.0,4
-29.140556,31.391944,2013-03-13,50.866,152.0,10.0,63
-28.404444,30.013056,2013-03-13,44.581,139.3,10.0,79
-29.161667,30.629722,2013-03-13,32.017,110.2,10.0,61
-27.02314,28.59389,2013-03-13,112.036,275.8,37.0,107
-27.3,28.586944,2013-03-13,58.556,156.6,25.0,103
-28.141944,26.417778,2013-03-13,181.105,428.0,29.0,83
-29.160278,26.573333,2013-03-13,163.69,462.0,115.0,62
-28.768056,20.720556,2013-03-13,114.924,303.1,13.0,70
-28.058889,30.373611,2013-03-13,63.197,245.2,10.0,87
-25.57877778,29.12747222,2013-03-13,77.693,319.1,10.0,127
-28.801278,31.955389,2013-03-14,85.939,474.0,17.0,69
-27.937778,31.209444,2013-03-14,52.964,243.1,13.0,88
-27.5275,30.858056,2013-03-14,32.998,96.4,10.0,95
-29.042222,24.6,2013-03-14,179.0,405.0,10.0,64
-34.329722,18.990278,2013-03-14,5.536,186.1,10.0,1
-27.671111,27.236944,2013-03-15,182.0,416.0,158.0,92
-26.970278,27.211111,2013-03-16,126.188,579.0,141.0,111
